language,module,category,deck_id,deck_title,deck_description,item_index,prompt,answer,answers_json,plural_answers_json,infinitive,translation,form_label,tense_tag,person_tag,is_imperfect,source_rank,source_text,story_id,story_title,story_level,story_unlock_percent,story_target_cefr,story_difficulty_notes,story_approx_word_count,story_text,raw_json
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,32,nominative,nominativo,"[""nominativo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""nominative"", ""answer"": ""nominativo"", ""answers"": [""nominativo""], ""imperfect"": false, ""index"": 32}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,33,operative,operativo,"[""operativo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""operative"", ""answer"": ""operativo"", ""answers"": [""operativo""], ""imperfect"": false, ""index"": 33}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,34,positive,positivo,"[""positivo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""positive"", ""answer"": ""positivo"", ""answers"": [""positivo""], ""imperfect"": false, ""index"": 34}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,35,presumptive,presuntivo,"[""presuntivo""]",,,,,,,true,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""presumptive"", ""answer"": ""presuntivo"", ""answers"": [""presuntivo""], ""imperfect"": true, ""index"": 35}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,36,preventive,preventivo,"[""preventivo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""preventive"", ""answer"": ""preventivo"", ""answers"": [""preventivo""], ""imperfect"": false, ""index"": 36}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,37,productive,productivo,"[""productivo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""productive"", ""answer"": ""productivo"", ""answers"": [""productivo""], ""imperfect"": false, ""index"": 37}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,38,progressive,progresivo,"[""progresivo""]",,,,,,,true,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""progressive"", ""answer"": ""progresivo"", ""answers"": [""progresivo""], ""imperfect"": true, ""index"": 38}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,39,protective,protectivo,"[""protectivo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""protective"", ""answer"": ""protectivo"", ""answers"": [""protectivo""], ""imperfect"": false, ""index"": 39}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,40,punitive,punitivo,"[""punitivo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""punitive"", ""answer"": ""punitivo"", ""answers"": [""punitivo""], ""imperfect"": false, ""index"": 40}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,41,repetitive,repetitivo,"[""repetitivo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""repetitive"", ""answer"": ""repetitivo"", ""answers"": [""repetitivo""], ""imperfect"": false, ""index"": 41}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,42,representative,representativo,"[""representativo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""representative"", ""answer"": ""representativo"", ""answers"": [""representativo""], ""imperfect"": false, ""index"": 42}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,43,reproductive,reproductivo,"[""reproductivo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""reproductive"", ""answer"": ""reproductivo"", ""answers"": [""reproductivo""], ""imperfect"": false, ""index"": 43}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,44,restrictive,restrictivo,"[""restrictivo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""restrictive"", ""answer"": ""restrictivo"", ""answers"": [""restrictivo""], ""imperfect"": false, ""index"": 44}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,45,retroactive,retroactivo,"[""retroactivo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""retroactive"", ""answer"": ""retroactivo"", ""answers"": [""retroactivo""], ""imperfect"": false, ""index"": 45}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,46,sedative,sedativo,"[""sedativo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""sedative"", ""answer"": ""sedativo"", ""answers"": [""sedativo""], ""imperfect"": false, ""index"": 46}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,47,sensitive,sensitivo,"[""sensitivo""]",,,,,,,false,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""sensitive"", ""answer"": ""sensitivo"", ""answers"": [""sensitivo""], ""imperfect"": false, ""index"": 47}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,48,speculative,especulativo,"[""especulativo""]",,,,,,,true,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""speculative"", ""answer"": ""especulativo"", ""answers"": [""especulativo""], ""imperfect"": true, ""index"": 48}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,49,stimulative,estimulativo,"[""estimulativo""]",,,,,,,true,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""stimulative"", ""answer"": ""estimulativo"", ""answers"": [""estimulativo""], ""imperfect"": true, ""index"": 49}"
es,conversion,conversion,rule-ive,"The ""IVE"" Rule",Rule: English words ending in ...ive usually become Spanish ...ivo.,50,suggestive,sugestivo,"[""sugestivo""]",,,,,,,true,,https://knowspanish.com/the-IVE-rule.html,,,,,,,,,"{""hint"": ""suggestive"", ""answer"": ""sugestivo"", ""answers"": [""sugestivo""], ""imperfect"": true, ""index"": 50}"
es,grammar,grammar,sentence-structure-svo,Sentence Structure: Basic Word Order (SVO),Rule focus: Standard declarative order is subject + verb + object.,1,María buys bread.,maria compra pan,"[""maria compra pan""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""María buys bread."", ""answer"": ""maria compra pan"", ""answers"": [""maria compra pan""], ""index"": 1}"
es,grammar,grammar,sentence-structure-svo,Sentence Structure: Basic Word Order (SVO),Rule focus: Standard declarative order is subject + verb + object.,2,My brother reads the newspaper.,mi hermano lee el periodico,"[""mi hermano lee el periodico""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""My brother reads the newspaper."", ""answer"": ""mi hermano lee el periodico"", ""answers"": [""mi hermano lee el periodico""], ""index"": 2}"
es,grammar,grammar,sentence-structure-svo,Sentence Structure: Basic Word Order (SVO),Rule focus: Standard declarative order is subject + verb + object.,3,The teacher explains the lesson.,el profesor explica la leccion,"[""el profesor explica la leccion""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The teacher explains the lesson."", ""answer"": ""el profesor explica la leccion"", ""answers"": [""el profesor explica la leccion""], ""index"": 3}"
es,grammar,grammar,sentence-structure-svo,Sentence Structure: Basic Word Order (SVO),Rule focus: Standard declarative order is subject + verb + object.,4,We watch a movie.,nosotros vemos una pelicula,"[""nosotros vemos una pelicula"", ""vemos una pelicula""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""We watch a movie."", ""answer"": ""nosotros vemos una pelicula"", ""answers"": [""nosotros vemos una pelicula"", ""vemos una pelicula""], ""index"": 4}"
es,grammar,grammar,sentence-structure-svo,Sentence Structure: Basic Word Order (SVO),Rule focus: Standard declarative order is subject + verb + object.,5,The dog eats chicken.,el perro come pollo,"[""el perro come pollo""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The dog eats chicken."", ""answer"": ""el perro come pollo"", ""answers"": [""el perro come pollo""], ""index"": 5}"
es,grammar,grammar,sentence-structure-svo,Sentence Structure: Basic Word Order (SVO),Rule focus: Standard declarative order is subject + verb + object.,6,Ana writes an email.,ana escribe un correo,"[""ana escribe un correo""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Ana writes an email."", ""answer"": ""ana escribe un correo"", ""answers"": [""ana escribe un correo""], ""index"": 6}"
es,grammar,grammar,sentence-structure-svo,Sentence Structure: Basic Word Order (SVO),Rule focus: Standard declarative order is subject + verb + object.,7,They open the door.,ellos abren la puerta,"[""ellos abren la puerta"", ""abren la puerta""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""They open the door."", ""answer"": ""ellos abren la puerta"", ""answers"": [""ellos abren la puerta"", ""abren la puerta""], ""index"": 7}"
es,grammar,grammar,sentence-structure-svo,Sentence Structure: Basic Word Order (SVO),Rule focus: Standard declarative order is subject + verb + object.,8,I clean the kitchen.,yo limpio la cocina,"[""yo limpio la cocina"", ""limpio la cocina""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I clean the kitchen."", ""answer"": ""yo limpio la cocina"", ""answers"": [""yo limpio la cocina"", ""limpio la cocina""], ""index"": 8}"
es,grammar,grammar,sentence-structure-svo,Sentence Structure: Basic Word Order (SVO),Rule focus: Standard declarative order is subject + verb + object.,9,The children draw a house.,los ninos dibujan una casa,"[""los ninos dibujan una casa""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""The children draw a house."", ""answer"": ""los ninos dibujan una casa"", ""answers"": [""los ninos dibujan una casa""], ""index"": 9}"
es,grammar,grammar,sentence-structure-svo,Sentence Structure: Basic Word Order (SVO),Rule focus: Standard declarative order is subject + verb + object.,10,Pedro needs a car.,pedro necesita un carro,"[""pedro necesita un carro""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Pedro needs a car."", ""answer"": ""pedro necesita un carro"", ""answers"": [""pedro necesita un carro""], ""index"": 10}"
es,grammar,grammar,sentence-structure-subject-pronouns,Sentence Structure: Subject Pronouns vs Omission,Rule focus: Spanish usually omits subject pronouns unless contrast/emphasis is needed.,1,I speak Spanish.,hablo espanol,"[""hablo espanol"", ""yo hablo espanol""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I speak Spanish."", ""answer"": ""hablo espanol"", ""answers"": [""hablo espanol"", ""yo hablo espanol""], ""index"": 1}"
es,grammar,grammar,sentence-structure-subject-pronouns,Sentence Structure: Subject Pronouns vs Omission,Rule focus: Spanish usually omits subject pronouns unless contrast/emphasis is needed.,2,You work a lot. (informal),trabajas mucho,"[""trabajas mucho"", ""tu trabajas mucho""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""You work a lot. (informal)"", ""answer"": ""trabajas mucho"", ""answers"": [""trabajas mucho"", ""tu trabajas mucho""], ""index"": 2}"
es,grammar,grammar,sentence-structure-subject-pronouns,Sentence Structure: Subject Pronouns vs Omission,Rule focus: Spanish usually omits subject pronouns unless contrast/emphasis is needed.,3,She lives in Lima.,vive en lima,"[""vive en lima"", ""ella vive en lima""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""She lives in Lima."", ""answer"": ""vive en lima"", ""answers"": [""vive en lima"", ""ella vive en lima""], ""index"": 3}"
es,grammar,grammar,sentence-structure-subject-pronouns,Sentence Structure: Subject Pronouns vs Omission,Rule focus: Spanish usually omits subject pronouns unless contrast/emphasis is needed.,4,We study every day.,estudiamos cada dia,"[""estudiamos cada dia"", ""nosotros estudiamos cada dia""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""We study every day."", ""answer"": ""estudiamos cada dia"", ""answers"": [""estudiamos cada dia"", ""nosotros estudiamos cada dia""], ""index"": 4}"
es,grammar,grammar,sentence-structure-subject-pronouns,Sentence Structure: Subject Pronouns vs Omission,Rule focus: Spanish usually omits subject pronouns unless contrast/emphasis is needed.,5,They eat late.,comen tarde,"[""comen tarde"", ""ellos comen tarde""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""They eat late."", ""answer"": ""comen tarde"", ""answers"": [""comen tarde"", ""ellos comen tarde""], ""index"": 5}"
es,grammar,grammar,sentence-structure-subject-pronouns,Sentence Structure: Subject Pronouns vs Omission,Rule focus: Spanish usually omits subject pronouns unless contrast/emphasis is needed.,6,I am tired.,estoy cansado,"[""estoy cansado"", ""yo estoy cansado""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I am tired."", ""answer"": ""estoy cansado"", ""answers"": [""estoy cansado"", ""yo estoy cansado""], ""index"": 6}"
es,grammar,grammar,sentence-structure-subject-pronouns,Sentence Structure: Subject Pronouns vs Omission,Rule focus: Spanish usually omits subject pronouns unless contrast/emphasis is needed.,7,You are right. (formal),usted tiene razon,"[""usted tiene razon"", ""tiene razon""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""You are right. (formal)"", ""answer"": ""usted tiene razon"", ""answers"": [""usted tiene razon"", ""tiene razon""], ""index"": 7}"
es,grammar,grammar,sentence-structure-subject-pronouns,Sentence Structure: Subject Pronouns vs Omission,Rule focus: Spanish usually omits subject pronouns unless contrast/emphasis is needed.,8,He runs in the morning.,corre por la manana,"[""corre por la manana"", ""el corre por la manana""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""He runs in the morning."", ""answer"": ""corre por la manana"", ""answers"": [""corre por la manana"", ""el corre por la manana""], ""index"": 8}"
es,grammar,grammar,sentence-structure-subject-pronouns,Sentence Structure: Subject Pronouns vs Omission,Rule focus: Spanish usually omits subject pronouns unless contrast/emphasis is needed.,9,We are ready.,estamos listos,"[""estamos listos"", ""nosotros estamos listos""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""We are ready."", ""answer"": ""estamos listos"", ""answers"": [""estamos listos"", ""nosotros estamos listos""], ""index"": 9}"
es,grammar,grammar,sentence-structure-subject-pronouns,Sentence Structure: Subject Pronouns vs Omission,Rule focus: Spanish usually omits subject pronouns unless contrast/emphasis is needed.,10,You all arrive early.,ustedes llegan temprano,"[""ustedes llegan temprano"", ""llegan temprano""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""You all arrive early."", ""answer"": ""ustedes llegan temprano"", ""answers"": [""ustedes llegan temprano"", ""llegan temprano""], ""index"": 10}"
es,grammar,grammar,sentence-structure-questions,Sentence Structure: Question Formation,"Rule focus: Form questions with intonation, punctuation, and question words.",1,Where do you live? (informal),donde vives,"[""donde vives""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Where do you live? (informal)"", ""answer"": ""donde vives"", ""answers"": [""donde vives""], ""index"": 1}"
es,grammar,grammar,sentence-structure-questions,Sentence Structure: Question Formation,"Rule focus: Form questions with intonation, punctuation, and question words.",2,What time is it?,que hora es,"[""que hora es""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""What time is it?"", ""answer"": ""que hora es"", ""answers"": [""que hora es""], ""index"": 2}"
es,grammar,grammar,sentence-structure-questions,Sentence Structure: Question Formation,"Rule focus: Form questions with intonation, punctuation, and question words.",3,Why are you sad? (informal),por que estas triste,"[""por que estas triste""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Why are you sad? (informal)"", ""answer"": ""por que estas triste"", ""answers"": [""por que estas triste""], ""index"": 3}"
es,grammar,grammar,sentence-structure-questions,Sentence Structure: Question Formation,"Rule focus: Form questions with intonation, punctuation, and question words.",4,Who is she?,quien es ella,"[""quien es ella""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Who is she?"", ""answer"": ""quien es ella"", ""answers"": [""quien es ella""], ""index"": 4}"
es,grammar,grammar,sentence-structure-questions,Sentence Structure: Question Formation,"Rule focus: Form questions with intonation, punctuation, and question words.",5,When do they arrive?,cuando llegan,"[""cuando llegan""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""When do they arrive?"", ""answer"": ""cuando llegan"", ""answers"": [""cuando llegan""], ""index"": 5}"
es,grammar,grammar,sentence-structure-questions,Sentence Structure: Question Formation,"Rule focus: Form questions with intonation, punctuation, and question words.",6,How do you say this?,como se dice esto,"[""como se dice esto""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""How do you say this?"", ""answer"": ""como se dice esto"", ""answers"": [""como se dice esto""], ""index"": 6}"
es,grammar,grammar,sentence-structure-questions,Sentence Structure: Question Formation,"Rule focus: Form questions with intonation, punctuation, and question words.",7,How much does it cost?,cuanto cuesta,"[""cuanto cuesta""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""How much does it cost?"", ""answer"": ""cuanto cuesta"", ""answers"": [""cuanto cuesta""], ""index"": 7}"
es,grammar,grammar,sentence-structure-questions,Sentence Structure: Question Formation,"Rule focus: Form questions with intonation, punctuation, and question words.",8,Which one do you prefer? (informal),cual prefieres,"[""cual prefieres""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Which one do you prefer? (informal)"", ""answer"": ""cual prefieres"", ""answers"": [""cual prefieres""], ""index"": 8}"
es,grammar,grammar,sentence-structure-questions,Sentence Structure: Question Formation,"Rule focus: Form questions with intonation, punctuation, and question words.",9,How many books do you have? (informal),cuantos libros tienes,"[""cuantos libros tienes""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""How many books do you have? (informal)"", ""answer"": ""cuantos libros tienes"", ""answers"": [""cuantos libros tienes""], ""index"": 9}"
es,grammar,grammar,sentence-structure-questions,Sentence Structure: Question Formation,"Rule focus: Form questions with intonation, punctuation, and question words.",10,Do you like coffee? (informal),te gusta el cafe,"[""te gusta el cafe""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Do you like coffee? (informal)"", ""answer"": ""te gusta el cafe"", ""answers"": [""te gusta el cafe""], ""index"": 10}"
es,grammar,grammar,sentence-structure-negation,Sentence Structure: Negation Placement,"Rule focus: Place no before the verb; combine with nunca, tampoco, nadie, nada.",1,I do not eat meat.,no como carne,"[""no como carne""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I do not eat meat."", ""answer"": ""no como carne"", ""answers"": [""no como carne""], ""index"": 1}"
es,grammar,grammar,sentence-structure-negation,Sentence Structure: Negation Placement,"Rule focus: Place no before the verb; combine with nunca, tampoco, nadie, nada.",2,She does not understand.,no entiende,"[""no entiende""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""She does not understand."", ""answer"": ""no entiende"", ""answers"": [""no entiende""], ""index"": 2}"
es,grammar,grammar,sentence-structure-negation,Sentence Structure: Negation Placement,"Rule focus: Place no before the verb; combine with nunca, tampoco, nadie, nada.",3,We never go there.,nunca vamos alli,"[""nunca vamos alli"", ""no vamos nunca alli""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""We never go there."", ""answer"": ""nunca vamos alli"", ""answers"": [""nunca vamos alli"", ""no vamos nunca alli""], ""index"": 3}"
es,grammar,grammar,sentence-structure-negation,Sentence Structure: Negation Placement,"Rule focus: Place no before the verb; combine with nunca, tampoco, nadie, nada.",4,I don't know anything.,no se nada,"[""no se nada""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I don't know anything."", ""answer"": ""no se nada"", ""answers"": [""no se nada""], ""index"": 4}"
es,grammar,grammar,sentence-structure-negation,Sentence Structure: Negation Placement,"Rule focus: Place no before the verb; combine with nunca, tampoco, nadie, nada.",5,Nobody came.,no vino nadie,"[""no vino nadie""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Nobody came."", ""answer"": ""no vino nadie"", ""answers"": [""no vino nadie""], ""index"": 5}"
es,grammar,grammar,sentence-structure-negation,Sentence Structure: Negation Placement,"Rule focus: Place no before the verb; combine with nunca, tampoco, nadie, nada.",6,He doesn't want coffee either.,tampoco quiere cafe,"[""tampoco quiere cafe"", ""el tampoco quiere cafe""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""He doesn't want coffee either."", ""answer"": ""tampoco quiere cafe"", ""answers"": [""tampoco quiere cafe"", ""el tampoco quiere cafe""], ""index"": 6}"
es,grammar,grammar,sentence-structure-negation,Sentence Structure: Negation Placement,"Rule focus: Place no before the verb; combine with nunca, tampoco, nadie, nada.",7,I am not ready yet.,todavia no estoy listo,"[""todavia no estoy listo"", ""aun no estoy listo""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I am not ready yet."", ""answer"": ""todavia no estoy listo"", ""answers"": [""todavia no estoy listo"", ""aun no estoy listo""], ""index"": 7}"
es,grammar,grammar,sentence-structure-negation,Sentence Structure: Negation Placement,"Rule focus: Place no before the verb; combine with nunca, tampoco, nadie, nada.",8,They never study at night.,nunca estudian de noche,"[""nunca estudian de noche"", ""no estudian nunca de noche""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""They never study at night."", ""answer"": ""nunca estudian de noche"", ""answers"": [""nunca estudian de noche"", ""no estudian nunca de noche""], ""index"": 8}"
es,grammar,grammar,sentence-structure-negation,Sentence Structure: Negation Placement,"Rule focus: Place no before the verb; combine with nunca, tampoco, nadie, nada.",9,I don't see anyone.,no veo a nadie,"[""no veo a nadie""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I don't see anyone."", ""answer"": ""no veo a nadie"", ""answers"": [""no veo a nadie""], ""index"": 9}"
es,grammar,grammar,sentence-structure-negation,Sentence Structure: Negation Placement,"Rule focus: Place no before the verb; combine with nunca, tampoco, nadie, nada.",10,No one can help me.,nadie puede ayudarme,"[""nadie puede ayudarme""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""No one can help me."", ""answer"": ""nadie puede ayudarme"", ""answers"": [""nadie puede ayudarme""], ""index"": 10}"
es,grammar,grammar,sentence-structure-adverbs,Sentence Structure: Adverb Placement,Rule focus: Time/frequency adverbs often go before the verb or at sentence boundaries.,1,I already ate.,ya comi,"[""ya comi""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I already ate."", ""answer"": ""ya comi"", ""answers"": [""ya comi""], ""index"": 1}"
es,grammar,grammar,sentence-structure-adverbs,Sentence Structure: Adverb Placement,Rule focus: Time/frequency adverbs often go before the verb or at sentence boundaries.,2,I still don't understand.,todavia no entiendo,"[""todavia no entiendo"", ""aun no entiendo""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I still don't understand."", ""answer"": ""todavia no entiendo"", ""answers"": [""todavia no entiendo"", ""aun no entiendo""], ""index"": 2}"
es,grammar,grammar,sentence-structure-adverbs,Sentence Structure: Adverb Placement,Rule focus: Time/frequency adverbs often go before the verb or at sentence boundaries.,3,She always arrives early.,siempre llega temprano,"[""siempre llega temprano""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""She always arrives early."", ""answer"": ""siempre llega temprano"", ""answers"": [""siempre llega temprano""], ""index"": 3}"
es,grammar,grammar,sentence-structure-adverbs,Sentence Structure: Adverb Placement,Rule focus: Time/frequency adverbs often go before the verb or at sentence boundaries.,4,We often walk to work.,a menudo caminamos al trabajo,"[""a menudo caminamos al trabajo""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""We often walk to work."", ""answer"": ""a menudo caminamos al trabajo"", ""answers"": [""a menudo caminamos al trabajo""], ""index"": 4}"
es,grammar,grammar,sentence-structure-adverbs,Sentence Structure: Adverb Placement,Rule focus: Time/frequency adverbs often go before the verb or at sentence boundaries.,5,They also want dessert.,tambien quieren postre,"[""tambien quieren postre""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""They also want dessert."", ""answer"": ""tambien quieren postre"", ""answers"": [""tambien quieren postre""], ""index"": 5}"
es,grammar,grammar,sentence-structure-adverbs,Sentence Structure: Adverb Placement,Rule focus: Time/frequency adverbs often go before the verb or at sentence boundaries.,6,I almost finished.,casi termine,"[""casi termine""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I almost finished."", ""answer"": ""casi termine"", ""answers"": [""casi termine""], ""index"": 6}"
es,grammar,grammar,sentence-structure-adverbs,Sentence Structure: Adverb Placement,Rule focus: Time/frequency adverbs often go before the verb or at sentence boundaries.,7,He never cooks.,nunca cocina,"[""nunca cocina""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""He never cooks."", ""answer"": ""nunca cocina"", ""answers"": [""nunca cocina""], ""index"": 7}"
es,grammar,grammar,sentence-structure-adverbs,Sentence Structure: Adverb Placement,Rule focus: Time/frequency adverbs often go before the verb or at sentence boundaries.,8,We usually have class on Monday.,normalmente tenemos clase el lunes,"[""normalmente tenemos clase el lunes""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""We usually have class on Monday."", ""answer"": ""normalmente tenemos clase el lunes"", ""answers"": [""normalmente tenemos clase el lunes""], ""index"": 8}"
es,grammar,grammar,sentence-structure-adverbs,Sentence Structure: Adverb Placement,Rule focus: Time/frequency adverbs often go before the verb or at sentence boundaries.,9,I really like this song.,realmente me gusta esta cancion,"[""realmente me gusta esta cancion""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""I really like this song."", ""answer"": ""realmente me gusta esta cancion"", ""answers"": [""realmente me gusta esta cancion""], ""index"": 9}"
es,grammar,grammar,sentence-structure-adverbs,Sentence Structure: Adverb Placement,Rule focus: Time/frequency adverbs often go before the verb or at sentence boundaries.,10,Soon we leave.,pronto nos vamos,"[""pronto nos vamos""]",,,,,,,,,Rapid Spanish curated grammar MVP deck set,,,,,,,,,"{""hint"": ""Soon we leave."", ""answer"": ""pronto nos vamos"", ""answers"": [""pronto nos vamos""], ""index"": 10}"
